Created on 05-14-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2020-05-14,ETHBTC,0.02144,0.02145,0.02106,0.02108,48379.65,1027.55
2020-05-13,ETHBTC,0.02154,0.02173,0.02111,0.02144,215400.1,4613.69
2020-05-12,ETHBTC,0.02169,0.02182,0.02132,0.02154,165469.73,3575.73
2020-05-11,ETHBTC,0.02151,0.02177,0.02097,0.02169,230659.37,4945.04
2020-05-10,ETHBTC,0.02202,0.02297,0.02136,0.02151,324042.39,7098.45
2020-05-09,ETHBTC,0.02157,0.02205,0.02149,0.02202,194237.97,4239.65
2020-05-08,ETHBTC,0.02124,0.02167,0.02118,0.02157,226721.45,4850.37
2020-05-07,ETHBTC,0.02176,0.02227,0.02105,0.02124,334674.16,7287.35
2020-05-06,ETHBTC,0.02275,0.0231,0.0217,0.02176,230881.87,5203.24
2020-05-05,ETHBTC,0.02328,0.02345,0.02272,0.02275,150319.26,3464.15
2020-05-04,ETHBTC,0.02359,0.02368,0.02274,0.02328,208133.33,4823.81
2020-05-03,ETHBTC,0.02384,0.024,0.02342,0.02359,157352.45,3732.32
2020-05-02,ETHBTC,0.02402,0.02417,0.02378,0.02384,175287.11,4203.45
2020-05-01,ETHBTC,0.02389,0.02437,0.02386,0.02402,196096.7,4723.07
2020-04-30,ETHBTC,0.02453,0.02466,0.02361,0.02389,376714.5,9071.66
2020-04-29,ETHBTC,0.02536,0.026,0.0242,0.02453,451019.41,11368.86
2020-04-28,ETHBTC,0.02526,0.02549,0.0251,0.02536,176378.61,4464.35
2020-04-27,ETHBTC,0.02566,0.0257,0.02488,0.02526,228940.97,5793.98
2020-04-26,ETHBTC,0.02576,0.02597,0.0255,0.02566,157571.51,4053.53
2020-04-25,ETHBTC,0.02499,0.02593,0.02492,0.02576,215679.39,5533.12
2020-04-24,ETHBTC,0.0248,0.0251,0.02475,0.02499,215051.11,5368.15
2020-04-23,ETHBTC,0.02565,0.02602,0.0246,0.0248,417281.37,10586.1
2020-04-22,ETHBTC,0.02496,0.02574,0.02489,0.02565,220752.19,5605.44
2020-04-21,ETHBTC,0.02493,0.0253,0.02481,0.02496,194026.32,4855.14
2020-04-20,ETHBTC,0.02528,0.02587,0.02468,0.02493,325383.19,8233.63
2020-04-19,ETHBTC,0.02585,0.02599,0.02493,0.02528,281345.08,7167.03
2020-04-18,ETHBTC,0.02429,0.02603,0.02428,0.02585,296751.14,7452.52
2020-04-17,ETHBTC,0.02426,0.02448,0.02388,0.02429,191044.49,4617.08
2020-04-16,ETHBTC,0.02307,0.02474,0.02289,0.02426,401814.38,9615.1
2020-04-15,ETHBTC,0.02307,0.02339,0.02286,0.02307,269213.2,6244.95
2020-04-14,ETHBTC,0.02286,0.02327,0.02282,0.02307,171933.66,3965.04
2020-04-13,ETHBTC,0.02298,0.02312,0.0226,0.02286,256938.77,5871.78
2020-04-12,ETHBTC,0.02302,0.02321,0.02281,0.02298,169498.44,3900.63
2020-04-11,ETHBTC,0.023,0.02327,0.02274,0.02302,159144.83,3664.94
2020-04-10,ETHBTC,0.02328,0.02334,0.02243,0.023,354426.06,8127.33
2020-04-09,ETHBTC,0.02352,0.02358,0.02321,0.02328,159752.85,3734.46
2020-04-08,ETHBTC,0.02287,0.02359,0.02277,0.02352,245944.44,5721.89
2020-04-07,ETHBTC,0.02337,0.02372,0.02274,0.02287,437355.06,10202.54
2020-04-06,ETHBTC,0.02106,0.02344,0.02101,0.02337,485374.05,10735.16
2020-04-05,ETHBTC,0.02101,0.0212,0.02097,0.02106,112856.48,2380.15
2020-04-04,ETHBTC,0.02099,0.02123,0.02081,0.02101,192421.96,4042.25
2020-04-03,ETHBTC,0.0208,0.02108,0.02076,0.02099,209258.86,4374.9
2020-04-02,ETHBTC,0.02042,0.02111,0.02042,0.0208,292585.44,6049.15
2020-04-01,ETHBTC,0.0207,0.02116,0.02039,0.02042,230553.8,4800.81
2020-03-31,ETHBTC,0.02066,0.02085,0.02041,0.0207,167722.33,3455.91
2020-03-30,ETHBTC,0.02116,0.0213,0.02046,0.02066,234769.35,4897.01
2020-03-29,ETHBTC,0.021,0.02127,0.02087,0.02116,151940.32,3199.71
2020-03-28,ETHBTC,0.02065,0.02135,0.02051,0.021,270428.24,5601.86
2020-03-27,ETHBTC,0.02055,0.02078,0.0203,0.02065,208257.58,4272.36
2020-03-26,ETHBTC,0.02038,0.02065,0.02019,0.02055,195836.06,3989.33
2020-03-25,ETHBTC,0.02053,0.02108,0.0203,0.02038,227025.72,4669.87
2020-03-24,ETHBTC,0.02101,0.02114,0.02047,0.02053,231568.44,4804.6
2020-03-23,ETHBTC,0.02103,0.02133,0.02046,0.02101,233904.72,4895.34
2020-03-22,ETHBTC,0.02143,0.02153,0.02081,0.02103,187871.71,3978.66
2020-03-21,ETHBTC,0.0215,0.02158,0.02111,0.02143,209970.85,4492.06
2020-03-20,ETHBTC,0.02212,0.02277,0.02043,0.0215,488626.27,10622.98
2020-03-19,ETHBTC,0.02189,0.02235,0.02156,0.02212,505376.14,11117.81
2020-03-18,ETHBTC,0.02177,0.02203,0.0216,0.02189,349440.11,7623.76
2020-03-17,ETHBTC,0.02208,0.02257,0.02156,0.02177,272079.26,6003.42
2020-03-16,ETHBTC,0.02309,0.0233,0.0218,0.02208,576196.18,13016.65
2020-03-15,ETHBTC,0.02367,0.02382,0.02221,0.02309,329787.79,7655.91
2020-03-14,ETHBTC,0.02405,0.02443,0.02347,0.02367,376290.08,8997.18
2020-03-13,ETHBTC,0.02241,0.02537,0.0218,0.02405,1396957.12,32852.13
2020-03-12,ETHBTC,0.02453,0.02457,0.02099,0.02241,932675.79,21187.21
2020-03-11,ETHBTC,0.02542,0.02558,0.0239,0.02453,214022.68,5299.16
2020-03-10,ETHBTC,0.02558,0.02572,0.02506,0.02542,217683.33,5519.0
2020-03-09,ETHBTC,0.02482,0.02617,0.02468,0.02558,344665.08,8760.12
2020-03-08,ETHBTC,0.02669,0.02669,0.02446,0.02482,329411.46,8489.59
2020-03-07,ETHBTC,0.02683,0.02749,0.02661,0.02669,214318.16,5766.7
2020-03-06,ETHBTC,0.02522,0.02685,0.02519,0.02683,208879.41,5438.9
2020-03-05,ETHBTC,0.02563,0.02576,0.02501,0.02522,159601.18,4067.73
2020-03-04,ETHBTC,0.02556,0.02595,0.02539,0.02563,125681.2,3219.42
2020-03-03,ETHBTC,0.02603,0.02614,0.02541,0.02556,149217.4,3853.88
2020-03-02,ETHBTC,0.02551,0.0263,0.0254,0.02603,165501.97,4269.31
2020-03-01,ETHBTC,0.0255,0.02605,0.02514,0.02551,155865.39,3999.27
2020-02-29,ETHBTC,0.02609,0.02659,0.02546,0.0255,125001.2,3256.24
2020-02-28,ETHBTC,0.02581,0.02637,0.02527,0.02609,200041.1,5168.6
2020-02-27,ETHBTC,0.02549,0.02663,0.02457,0.02581,304771.81,7825.15
2020-02-26,ETHBTC,0.02649,0.0267,0.0248,0.02549,327324.34,8429.57
2020-02-25,ETHBTC,0.02751,0.02754,0.02642,0.02649,181444.2,4893.64
2020-02-24,ETHBTC,0.02762,0.0278,0.02708,0.02751,183655.93,5050.26
2020-02-23,ETHBTC,0.0271,0.02765,0.027,0.02762,137739.12,3771.32
2020-02-22,ETHBTC,0.0274,0.02749,0.02678,0.0271,111381.1,3018.2
2020-02-21,ETHBTC,0.02678,0.02755,0.0265,0.0274,172559.71,4676.76
2020-02-20,ETHBTC,0.02694,0.02741,0.02592,0.02678,252253.69,6757.97
2020-02-19,ETHBTC,0.0278,0.02811,0.02668,0.02694,213039.95,5834.2
2020-02-18,ETHBTC,0.0276,0.0285,0.02695,0.0278,344476.32,9546.16
2020-02-17,ETHBTC,0.0261,0.02766,0.02488,0.0276,330895.28,8622.35
2020-02-16,ETHBTC,0.02674,0.02739,0.02455,0.0261,347031.36,9105.44
2020-02-15,ETHBTC,0.02757,0.02784,0.02659,0.02674,371800.82,10149.65
2020-02-14,ETHBTC,0.02623,0.02774,0.02574,0.02757,298124.41,7956.72
2020-02-13,ETHBTC,0.02573,0.02685,0.02513,0.02623,368339.67,9583.37
2020-02-12,ETHBTC,0.02315,0.0265,0.02314,0.02573,398556.27,9922.19
2020-02-11,ETHBTC,0.02262,0.0233,0.02235,0.02315,237549.79,5410.57
2020-02-10,ETHBTC,0.02252,0.02281,0.02206,0.02262,208287.51,4675.11
2020-02-09,ETHBTC,0.02254,0.02286,0.0223,0.02252,164420.13,3710.63
2020-02-08,ETHBTC,0.02276,0.02316,0.02208,0.02254,243430.0,5533.75
2020-02-07,ETHBTC,0.02182,0.02283,0.02181,0.02276,254522.81,5715.69
2020-02-06,ETHBTC,0.0212,0.02198,0.02107,0.02182,233656.81,5056.56
2020-02-05,ETHBTC,0.02054,0.02144,0.02047,0.0212,196944.2,4109.42
2020-02-04,ETHBTC,0.02042,0.02057,0.02013,0.02054,132761.07,2703.39
2020-02-03,ETHBTC,0.02019,0.02054,0.02012,0.02042,140923.98,2862.49
2020-02-02,ETHBTC,0.01956,0.02044,0.01943,0.02019,178668.96,3588.13
2020-02-01,ETHBTC,0.01924,0.01958,0.01917,0.01956,102732.64,1996.09
2020-01-31,ETHBTC,0.01941,0.01955,0.019,0.01924,121407.78,2347.11
2020-01-30,ETHBTC,0.01868,0.01954,0.01851,0.01941,148271.55,2811.87
2020-01-29,ETHBTC,0.01874,0.01906,0.01865,0.01868,98086.31,1852.33
2020-01-28,ETHBTC,0.01909,0.01917,0.0187,0.01874,142599.28,2710.13
2020-01-27,ETHBTC,0.01949,0.01954,0.01905,0.01909,108627.48,2096.67
2020-01-26,ETHBTC,0.01923,0.01955,0.01916,0.01949,76759.84,1484.6
2020-01-25,ETHBTC,0.01926,0.01936,0.01899,0.01923,58971.74,1132.13
2020-01-24,ETHBTC,0.01937,0.01943,0.01883,0.01926,103863.85,1985.39
2020-01-23,ETHBTC,0.01936,0.01954,0.01912,0.01937,112778.81,2175.51
2020-01-22,ETHBTC,0.0194,0.01954,0.0192,0.01936,79518.12,1541.32
2020-01-21,ETHBTC,0.01931,0.01954,0.01918,0.0194,103301.62,2000.14
2020-01-20,ETHBTC,0.01917,0.01941,0.01888,0.01931,94141.48,1802.9
2020-01-19,ETHBTC,0.01953,0.01967,0.01888,0.01917,187545.6,3609.24
2020-01-18,ETHBTC,0.01906,0.02004,0.01873,0.01953,228416.23,4442.91
2020-01-17,ETHBTC,0.01883,0.01943,0.01869,0.01906,206829.77,3947.78
2020-01-16,ETHBTC,0.01887,0.01895,0.0184,0.01883,144841.45,2706.18
2020-01-15,ETHBTC,0.0188,0.01945,0.01841,0.01887,236457.9,4458.91
2020-01-14,ETHBTC,0.0177,0.01932,0.01736,0.0188,330244.85,5991.49
2020-01-13,ETHBTC,0.01791,0.01794,0.01757,0.0177,87233.93,1544.65
2020-01-12,ETHBTC,0.01775,0.01793,0.01762,0.01791,89892.14,1598.26
2020-01-11,ETHBTC,0.01767,0.01806,0.0175,0.01775,115595.68,2051.98
2020-01-10,ETHBTC,0.01762,0.01797,0.01745,0.01767,150935.56,2665.81
2020-01-09,ETHBTC,0.01747,0.0177,0.01732,0.01762,118320.25,2073.93
2020-01-08,ETHBTC,0.01753,0.01753,0.01696,0.01747,185771.87,3211.02
2020-01-07,ETHBTC,0.01858,0.01859,0.01751,0.01753,161245.58,2898.31
2020-01-06,ETHBTC,0.0184,0.0189,0.01834,0.01858,139600.15,2603.32
2020-01-05,ETHBTC,0.01825,0.01857,0.01815,0.0184,104971.94,1923.3
2020-01-04,ETHBTC,0.0183,0.01836,0.01814,0.01825,82191.35,1498.61
2020-01-03,ETHBTC,0.01826,0.01843,0.0178,0.0183,144870.46,2623.64
2020-01-02,ETHBTC,0.01815,0.01832,0.01796,0.01826,77337.15,1405.18
2020-01-01,ETHBTC,0.01795,0.01836,0.01792,0.01815,67616.09,1227.28
2019-12-31,ETHBTC,0.01816,0.0183,0.01787,0.01795,95303.42,1725.14
2019-12-30,ETHBTC,0.01818,0.0184,0.01792,0.01816,131001.03,2379.1
2019-12-29,ETHBTC,0.01751,0.01834,0.01748,0.01818,132813.74,2375.2
2019-12-28,ETHBTC,0.01741,0.01765,0.01737,0.01751,91327.79,1595.4
2019-12-27,ETHBTC,0.01744,0.01752,0.01726,0.01741,106444.41,1850.82
2019-12-26,ETHBTC,0.01737,0.01783,0.0173,0.01744,103502.16,1807.78
2019-12-25,ETHBTC,0.0176,0.01762,0.01718,0.01737,93127.29,1614.81
2019-12-24,ETHBTC,0.01746,0.01776,0.01737,0.0176,94022.53,1648.22
2019-12-23,ETHBTC,0.01762,0.01776,0.01722,0.01746,129228.62,2267.22
2019-12-22,ETHBTC,0.01781,0.01817,0.0176,0.01762,94176.78,1687.35
2019-12-21,ETHBTC,0.01783,0.0179,0.01773,0.01781,68451.34,1218.85
2019-12-20,ETHBTC,0.01792,0.01798,0.01773,0.01783,83974.13,1496.67
2019-12-19,ETHBTC,0.01825,0.01833,0.01759,0.01792,157397.31,2806.6
2019-12-18,ETHBTC,0.01841,0.0188,0.018,0.01825,240339.57,4425.76
2019-12-17,ETHBTC,0.01926,0.01933,0.01819,0.01841,183459.84,3466.95
2019-12-16,ETHBTC,0.02001,0.02008,0.0188,0.01926,177923.57,3454.55
2019-12-15,ETHBTC,0.02007,0.02014,0.01987,0.02001,59499.49,1191.96
2019-12-14,ETHBTC,0.01995,0.02015,0.01977,0.02007,62853.69,1256.36
2019-12-13,ETHBTC,0.02013,0.02015,0.01982,0.01995,78762.91,1571.93
2019-12-12,ETHBTC,0.01989,0.02018,0.0196,0.02013,103907.4,2073.72
2019-12-11,ETHBTC,0.02015,0.0202,0.01977,0.01989,74772.99,1497.13
2019-12-10,ETHBTC,0.02008,0.02023,0.01991,0.02015,108234.13,2169.6
2019-12-09,ETHBTC,0.02003,0.02014,0.01976,0.02008,97799.25,1953.47
2019-12-08,ETHBTC,0.01965,0.02011,0.0196,0.02003,84769.14,1685.25
2019-12-07,ETHBTC,0.01972,0.01979,0.01961,0.01965,76630.89,1508.35
2019-12-06,ETHBTC,0.02005,0.02011,0.01968,0.01972,99918.37,1990.35
2019-12-05,ETHBTC,0.02021,0.02024,0.01978,0.02005,112052.73,2239.86
2019-12-04,ETHBTC,0.02017,0.02037,0.0195,0.02021,145609.38,2925.3
2019-12-03,ETHBTC,0.02038,0.0204,0.02012,0.02017,87098.43,1764.42
2019-12-02,ETHBTC,0.02039,0.02053,0.02022,0.02038,90344.8,1840.98
2019-12-01,ETHBTC,0.02008,0.02058,0.01994,0.02039,119640.14,2423.26
2019-11-30,ETHBTC,0.01996,0.02018,0.01981,0.02008,111129.67,2222.03
2019-11-29,ETHBTC,0.02032,0.02051,0.01977,0.01996,147323.89,2970.64
2019-11-28,ETHBTC,0.02032,0.02048,0.02003,0.02032,115338.53,2337.87
2019-11-27,ETHBTC,0.02061,0.02078,0.02026,0.02032,167311.48,3433.04
2019-11-26,ETHBTC,0.02049,0.02083,0.02035,0.02061,125681.61,2578.91
2019-11-25,ETHBTC,0.02027,0.0211,0.02013,0.02049,235030.94,4814.68
2019-11-24,ETHBTC,0.02077,0.02099,0.0202,0.02027,110483.98,2281.01
2019-11-23,ETHBTC,0.02058,0.02107,0.02039,0.02077,117316.36,2440.75
2019-11-22,ETHBTC,0.02111,0.02122,0.02026,0.02058,324925.22,6768.71
2019-11-21,ETHBTC,0.02158,0.02169,0.02085,0.02111,192343.39,4094.03
2019-11-20,ETHBTC,0.02163,0.02182,0.02144,0.02158,116524.99,2524.53
2019-11-19,ETHBTC,0.02176,0.02177,0.02139,0.02163,127952.62,2766.31
2019-11-18,ETHBTC,0.02162,0.02179,0.02143,0.02176,139896.06,3026.51
2019-11-17,ETHBTC,0.02148,0.02171,0.02134,0.02162,106790.02,2300.83
2019-11-16,ETHBTC,0.02125,0.02163,0.02123,0.02148,103758.24,2222.83
2019-11-15,ETHBTC,0.02139,0.02149,0.02095,0.02125,156973.5,3335.39
2019-11-14,ETHBTC,0.02143,0.02152,0.02123,0.02139,111836.46,2392.04
2019-11-13,ETHBTC,0.02121,0.02159,0.02116,0.02143,101020.48,2157.4
2019-11-12,ETHBTC,0.02118,0.02142,0.02106,0.02121,101447.37,2154.48
2019-11-11,ETHBTC,0.0209,0.02149,0.02089,0.02118,98764.65,2096.95
2019-11-10,ETHBTC,0.02099,0.02162,0.02078,0.0209,134992.95,2847.93
2019-11-09,ETHBTC,0.02094,0.02107,0.02078,0.02099,102377.27,2144.12
2019-11-08,ETHBTC,0.02026,0.02098,0.02011,0.02094,150055.09,3085.17
2019-11-07,ETHBTC,0.02046,0.02052,0.02014,0.02026,121914.97,2475.7
2019-11-06,ETHBTC,0.02027,0.02074,0.02021,0.02046,141169.49,2883.25
2019-11-05,ETHBTC,0.01977,0.02057,0.0197,0.02027,137148.51,2755.35
2019-11-04,ETHBTC,0.01974,0.02022,0.01966,0.01977,135227.16,2695.01
2019-11-03,ETHBTC,0.01969,0.01993,0.01961,0.01974,74866.16,1479.21
2019-11-02,ETHBTC,0.01981,0.0199,0.01959,0.01969,70809.06,1397.88
2019-11-01,ETHBTC,0.01993,0.02007,0.01951,0.01981,117588.58,2332.83
2019-10-31,ETHBTC,0.02001,0.02015,0.0196,0.01993,136704.41,2715.33
2019-10-30,ETHBTC,0.02025,0.02054,0.01987,0.02001,169609.94,3417.7
2019-10-29,ETHBTC,0.01973,0.02046,0.01956,0.02025,197301.52,3934.9
2019-10-28,ETHBTC,0.01929,0.01979,0.01897,0.01973,196625.2,3812.89
2019-10-27,ETHBTC,0.01944,0.0196,0.0191,0.01929,192158.63,3716.06
2019-10-26,ETHBTC,0.02096,0.02105,0.01886,0.01944,359705.31,7082.09
2019-10-25,ETHBTC,0.02164,0.02196,0.02082,0.02096,249121.04,5336.3
2019-10-24,ETHBTC,0.02174,0.02185,0.02138,0.02164,158387.78,3431.55
2019-10-23,ETHBTC,0.02135,0.02179,0.02069,0.02174,299681.26,6348.56
2019-10-22,ETHBTC,0.02123,0.02136,0.0209,0.02135,125083.9,2643.53
2019-10-21,ETHBTC,0.02131,0.02147,0.021,0.02123,114420.01,2428.32
2019-10-20,ETHBTC,0.02162,0.02171,0.02122,0.02131,88484.13,1903.74
2019-10-19,ETHBTC,0.02174,0.02195,0.02141,0.02162,99664.43,2160.89
2019-10-18,ETHBTC,0.02195,0.02209,0.0215,0.02174,126358.81,2754.43
2019-10-17,ETHBTC,0.02183,0.02208,0.02176,0.02195,105235.72,2304.44
2019-10-16,ETHBTC,0.02212,0.0222,0.0217,0.02183,123889.38,2712.82
2019-10-15,ETHBTC,0.02237,0.02252,0.02185,0.02212,134823.7,2982.28
2019-10-14,ETHBTC,0.02187,0.02247,0.02185,0.02237,111355.91,2467.04
2019-10-13,ETHBTC,0.02165,0.022,0.02157,0.02187,109248.39,2382.81
2019-10-12,ETHBTC,0.02187,0.0221,0.02138,0.02165,119998.92,2624.64
2019-10-11,ETHBTC,0.02234,0.02269,0.02159,0.02187,188684.84,4168.02
2019-10-10,ETHBTC,0.0225,0.02264,0.02201,0.02234,171841.76,3849.1
2019-10-09,ETHBTC,0.0221,0.02304,0.022,0.0225,237445.9,5319.3
2019-10-08,ETHBTC,0.02196,0.02232,0.02177,0.0221,154208.27,3396.03
2019-10-07,ETHBTC,0.02165,0.0221,0.0216,0.02196,172503.15,3771.03
2019-10-06,ETHBTC,0.02168,0.02199,0.02142,0.02165,115018.9,2496.24
2019-10-05,ETHBTC,0.02158,0.02182,0.02138,0.02168,95412.43,2062.22
2019-10-04,ETHBTC,0.02124,0.0218,0.02123,0.02158,114485.92,2461.47
2019-10-03,ETHBTC,0.02157,0.02158,0.02098,0.02124,119101.78,2540.36
2019-10-02,ETHBTC,0.02118,0.0217,0.02108,0.02157,126236.55,2703.63
2019-10-01,ETHBTC,0.02182,0.02209,0.02101,0.02118,172756.27,3710.99
2019-09-30,ETHBTC,0.02104,0.02186,0.02102,0.02182,190981.24,4093.03
2019-09-29,ETHBTC,0.02116,0.02123,0.02068,0.02104,135474.63,2845.17
2019-09-28,ETHBTC,0.02126,0.0215,0.02093,0.02116,163362.06,3471.66
2019-09-27,ETHBTC,0.02058,0.0216,0.02044,0.02126,195534.48,4067.76
2019-09-26,ETHBTC,0.02016,0.02062,0.01965,0.02058,224646.12,4535.85
2019-09-25,ETHBTC,0.01949,0.02034,0.01942,0.02016,277142.04,5525.59
2019-09-24,ETHBTC,0.02075,0.02079,0.0188,0.01949,474587.67,9387.84
2019-09-23,ETHBTC,0.02106,0.02135,0.02054,0.02075,123494.51,2594.88
2019-09-22,ETHBTC,0.02153,0.02157,0.0206,0.02106,116375.0,2449.64
2019-09-21,ETHBTC,0.02144,0.0218,0.02141,0.02153,102232.56,2208.01
2019-09-20,ETHBTC,0.0215,0.02156,0.02103,0.02144,158350.63,3380.7
2019-09-19,ETHBTC,0.0207,0.02223,0.02026,0.0215,328452.99,6969.32
2019-09-18,ETHBTC,0.0204,0.0215,0.02039,0.0207,280577.64,5856.19
2019-09-17,ETHBTC,0.01924,0.021,0.01917,0.0204,321090.45,6424.76
2019-09-16,ETHBTC,0.01835,0.01956,0.01835,0.01924,205099.72,3873.95
2019-09-15,ETHBTC,0.01821,0.01844,0.01805,0.01835,112209.52,2049.89
2019-09-14,ETHBTC,0.0175,0.01824,0.01694,0.01821,120279.31,2140.64
2019-09-13,ETHBTC,0.01735,0.01764,0.01729,0.0175,102532.74,1786.84
2019-09-12,ETHBTC,0.01755,0.01765,0.01735,0.01735,110305.9,1929.69
2019-09-11,ETHBTC,0.01781,0.018,0.01745,0.01755,139176.5,2467.02
2019-09-10,ETHBTC,0.01752,0.01784,0.01751,0.01781,102397.46,1812.8
2019-09-09,ETHBTC,0.01745,0.01777,0.01722,0.01752,168745.81,2951.86
2019-09-08,ETHBTC,0.01699,0.0176,0.01698,0.01745,164272.44,2846.17
2019-09-07,ETHBTC,0.01641,0.01719,0.0163,0.01699,131963.27,2212.97
2019-09-06,ETHBTC,0.01644,0.01656,0.01615,0.01641,138030.66,2257.69
2019-09-05,ETHBTC,0.01654,0.01662,0.01617,0.01644,107690.61,1763.38
